,type,word,position,stemmed,polarity
6948,1.0,staggering,adj,n,-1
6949,1.0,staggeringly,anypos,n,-1
6950,0.5,stagnant,adj,n,-1
6951,1.0,stagnate,verb,y,-1
6952,1.0,stagnation,noun,n,-1
6953,1.0,staid,adj,n,-1
6954,0.5,stain,verb,y,-1
6955,0.5,stainless,adj,n,1
6956,0.5,stake,adj,n,-1
6957,0.5,stake,noun,n,-1
6958,1.0,stale,adj,n,-1
6959,1.0,stalemate,noun,n,-1
6960,1.0,stammer,verb,y,-1
6961,0.5,stampede,adj,n,-1
6962,0.5,stampede,noun,n,-1
6963,0.5,stance,adj,n,0
6964,0.5,stance,noun,n,0
6965,0.5,stances,adj,n,0
6966,0.5,stances,noun,n,0
6967,0.5,stand,verb,y,1
6968,0.5,stands,adj,n,0
6969,0.5,stands,noun,n,0
6970,1.0,standstill,noun,n,-1
6971,1.0,star,adj,n,1
6972,1.0,star,noun,n,1
6973,1.0,stark,adj,n,-1
6974,1.0,starkly,anypos,n,-1
6975,1.0,stars,adj,n,1
6976,1.0,stars,noun,n,1
6977,1.0,startle,verb,y,-1
6978,1.0,startling,anypos,n,-1
6979,1.0,startlingly,anypos,n,-1
6980,0.5,starvation,noun,n,-1
6981,0.5,starve,verb,y,-1
6982,1.0,stately,adj,n,1
6983,0.5,statements,adj,n,0
6984,0.5,statements,noun,n,0
6985,0.5,static,adj,n,-1
6986,1.0,statuesque,adj,n,1
6987,1.0,staunch,adj,n,1
6988,1.0,staunchly,anypos,n,1
6989,1.0,staunchness,noun,n,1
6990,1.0,steadfast,adj,n,1
6991,1.0,steadfastly,adverb,n,1
6992,1.0,steadfastness,noun,n,1
6993,0.5,steadiness,noun,n,1
6994,0.5,steady,adj,n,1
6995,0.5,steal,verb,y,-1
6996,0.5,stealing,noun,n,-1
6997,0.5,steep,adj,n,-1
6998,0.5,steeply,adverb,n,-1
6999,1.0,stellar,adj,n,1
7000,1.0,stellarly,anypos,n,1
7001,1.0,stench,anypos,n,-1
7002,1.0,stereotype,noun,n,-1
7003,1.0,stereotypical,anypos,n,-1
7004,1.0,stereotypically,anypos,n,-1
7005,1.0,stern,adj,n,-1
7006,1.0,stern,noun,n,-1
7007,1.0,stew,verb,y,-1
7008,0.5,sticky,adj,n,-1
7009,0.5,stiff,adj,n,-1
7010,1.0,stifle,verb,y,-1
7011,1.0,stifling,anypos,n,-1
7012,1.0,stiflingly,anypos,n,-1
7013,1.0,stigma,noun,n,-1
7014,1.0,stigma,verb,y,-1
7015,1.0,stigmatize,verb,y,-1
7016,0.5,still,anypos,y,0
7017,0.5,stimulate,verb,y,1
7018,1.0,stimulating,anypos,n,1
7019,0.5,stimulative,adj,n,1
7020,1.0,sting,adj,n,-1
7021,0.5,sting,noun,n,-1
7022,0.5,sting,verb,y,-1
7023,1.0,stinging,adj,n,-1
7024,1.0,stingingly,adj,n,-1
7025,1.0,stink,noun,n,-1
7026,1.0,stink,verb,y,-1
7027,1.0,stinking,anypos,n,-1
7028,1.0,stir,adj,n,0
7029,1.0,stir,noun,n,0
7030,0.5,stir,verb,y,0
7031,1.0,stirring,adj,n,1
7032,1.0,stirringly,anypos,n,1
7033,1.0,stodgy,adj,n,-1
7034,0.5,stole,verb,n,-1
7035,0.5,stolen,adj,n,-1
7036,0.5,stolen,verb,n,-1
7037,0.5,stood,verb,y,1
7038,1.0,stooge,anypos,n,-1
7039,1.0,stooges,adj,n,-1
7040,1.0,stooges,noun,n,-1
7041,0.5,storm,verb,y,-1
7042,0.5,stormy,adj,n,-1
7043,0.5,straggle,verb,y,-1
7044,0.5,straggler,noun,n,-1
7045,0.5,straight,adj,n,1
7046,1.0,straightforward,adj,n,1
7047,0.5,strain,noun,n,-1
7048,0.5,strain,verb,y,-1
7049,0.5,strained,adj,n,-1
7050,1.0,strange,adj,n,-1
7051,1.0,strange,anypos,y,-1
7052,1.0,strangely,anypos,y,-1
7053,1.0,stranger,anypos,y,-1
7054,1.0,strangest,anypos,y,-1
7055,0.5,strangle,verb,y,-1
7056,0.5,streamlined,adj,n,1
7057,0.5,strength,adj,n,0
7058,0.5,strength,noun,n,0
7059,0.5,strenuous,adj,n,-1
7060,1.0,stress,noun,n,-1
7061,1.0,stress,verb,y,-1
7062,1.0,stressful,adj,n,-1
7063,1.0,stressfully,adverb,n,-1
7064,1.0,stricken,adj,n,-1
7065,1.0,strict,adj,n,-1
7066,1.0,strictly,adverb,n,-1
7067,1.0,stride,adj,n,1
7068,1.0,stride,noun,n,1
7069,1.0,strident,adj,n,-1
7070,1.0,stridently,adverb,n,-1
7071,0.5,strides,adj,n,1
7072,0.5,strides,noun,n,1
7073,1.0,strife,noun,n,-1
7074,0.5,strike,verb,y,-1
7075,1.0,striking,adj,n,1
7076,1.0,strikingly,anypos,n,1
7077,0.5,stringent,adj,n,-1
7078,0.5,stringently,adverb,n,-1
7079,1.0,striving,adj,n,1
7080,1.0,striving,noun,n,1
7081,0.5,strong,adj,n,1
7082,0.5,stronger-than-expected,adj,n,0
7083,0.5,struck,verb,y,-1
7084,1.0,struggle,adj,n,-1
7085,1.0,struggle,noun,n,-1
7086,1.0,strut,verb,y,-1
7087,1.0,stubborn,adj,n,-1
7088,1.0,stubbornly,adverb,n,-1
7089,1.0,stubbornness,noun,n,-1
7090,1.0,studious,adj,n,1
7091,1.0,studiously,adverb,n,1
7092,0.5,stuffed,adj,n,0
7093,1.0,stuffy,adj,n,-1
7094,0.5,stumble,anypos,y,-1
7095,0.5,stump,verb,y,-1
7096,0.5,stun,verb,y,-1
7097,1.0,stunned,adj,n,1
7098,1.0,stunning,adj,n,1
7099,1.0,stunningly,anypos,n,1
7100,0.5,stunt,noun,n,-1
7101,0.5,stunted,adj,n,-1
7102,0.5,stupefy,verb,y,0
7103,1.0,stupendous,adj,n,1
7104,1.0,stupendously,anypos,n,1
7105,1.0,stupid,anypos,n,-1
7106,1.0,stupidity,noun,n,-1
7107,1.0,stupidly,anypos,n,-1
7108,1.0,stupified,adj,n,-1
7109,1.0,stupify,verb,y,-1
7110,1.0,stupor,noun,n,-1
7111,0.5,sturdy,adj,n,1
7112,1.0,sty,adj,n,-1
7113,1.0,sty,noun,n,-1
7114,1.0,stylish,adj,n,1
7115,1.0,stylishly,adverb,n,1
7116,1.0,suave,adj,n,1
7117,0.5,subdued,adj,n,-1
7118,0.5,subjected,anypos,n,-1
7119,0.5,subjection,noun,n,-1
7120,1.0,subjugate,noun,n,-1
7121,1.0,subjugate,verb,y,-1
7122,1.0,subjugation,noun,n,-1
7123,1.0,sublime,adj,n,1
7124,0.5,submissive,adj,n,-1
7125,0.5,subordinate,adj,n,-1
7126,0.5,subordinate,noun,n,-1
7127,0.5,subscribe,verb,y,1
7128,1.0,subservience,noun,n,-1
7129,1.0,subservient,adj,n,-1
7130,0.5,subside,verb,y,-1
7131,0.5,substandard,adj,n,-1
7132,0.5,substantial,adj,n,1
7133,0.5,substantially,adverb,n,1
7134,0.5,substantive,adj,n,1
7135,0.5,subtle,adj,n,1
7136,0.5,subtract,verb,y,-1
7137,0.5,subversion,noun,n,-1
7138,0.5,subversive,adj,n,-1
7139,0.5,subversively,adverb,n,-1
7140,0.5,subvert,verb,y,-1
7141,0.5,succeed,verb,y,1
7142,0.5,success,adj,n,1
7143,0.5,success,noun,n,1
7144,0.5,successful,adj,n,1
7145,0.5,successfully,adverb,n,1
7146,1.0,succumb,verb,y,-1
7147,0.5,such,anypos,y,0
7148,1.0,sucker,noun,n,-1
7149,0.5,suffer,verb,y,-1
7150,1.0,sufferer,noun,n,-1
7151,1.0,sufferers,adj,n,-1
7152,1.0,sufferers,noun,n,-1
7153,1.0,suffering,adj,n,-1
7154,1.0,suffering,noun,n,-1
7155,0.5,suffice,verb,y,1
7156,0.5,sufficient,adj,n,1
7157,0.5,sufficiently,adverb,n,1
7158,1.0,suffocate,verb,y,-1
7159,1.0,sugar-coat,verb,y,-1
7160,1.0,sugar-coated,anypos,n,-1
7161,1.0,sugarcoated,anypos,n,-1
7162,0.5,suggest,anypos,y,1
7163,0.5,suggestions,adj,n,1
7164,0.5,suggestions,noun,n,1
7165,0.5,suicidal,adj,n,-1
7166,0.5,suicide,noun,n,-1
7167,0.5,suit,verb,y,1
7168,0.5,suitable,adj,n,1
7169,1.0,sulk,verb,y,-1
7170,1.0,sullen,adj,n,-1
7171,1.0,sully,verb,y,-1
7172,1.0,sumptuous,adj,n,1
7173,1.0,sumptuously,adverb,n,1
7174,1.0,sumptuousness,noun,n,1
7175,1.0,sunder,verb,y,-1
7176,0.5,sunny,adj,n,1
7177,1.0,super,anypos,n,1
7178,1.0,superb,anypos,n,1
7179,1.0,superbly,anypos,n,1
7180,1.0,superficial,adj,n,-1
7181,1.0,superficial,noun,n,-1
7182,1.0,superficiality,noun,n,-1
7183,1.0,superficially,adverb,n,-1
7184,1.0,superfluous,adj,n,-1
7185,0.5,superior,adj,n,1
7186,1.0,superiority,adj,n,-1
7187,1.0,superiority,noun,n,-1
7188,1.0,superlative,adj,n,1
7189,1.0,superstition,noun,n,-1
7190,1.0,superstitious,noun,n,-1
7191,1.0,support,adj,n,1
7192,1.0,support,noun,n,1
7193,0.5,support,verb,y,1
7194,1.0,supporter,adj,n,1
7195,1.0,supporter,noun,n,1
7196,1.0,supportive,adj,n,1
7197,1.0,supportive,noun,n,1
7198,1.0,suppose,verb,y,0
7199,0.5,supposed,anypos,y,-1
7200,1.0,supposing,anypos,n,0
7201,0.5,suppress,verb,y,-1
7202,0.5,suppression,adj,n,-1
7203,0.5,suppression,noun,n,-1
7204,1.0,supremacy,adj,n,-1
7205,1.0,supremacy,noun,n,-1
7206,1.0,supreme,adj,n,1
7207,1.0,supremely,adverb,n,1
7208,1.0,supurb,adj,n,1
7209,1.0,supurbly,anypos,n,1
7210,1.0,sure,anypos,n,1
7211,1.0,surely,anypos,y,1
7212,1.0,surge,noun,n,1
7213,1.0,surging,adj,n,1
7214,1.0,surmise,verb,y,1
7215,1.0,surmount,verb,y,1
7216,1.0,surpass,verb,y,1
7217,1.0,surprise,adj,n,0
7218,1.0,surprise,noun,n,0
7219,1.0,surprise,verb,y,0
7220,1.0,surprising,anypos,y,0
7221,1.0,surprisingly,anypos,y,0
7222,0.5,surrender,adj,n,-1
7223,0.5,surrender,noun,n,-1
7224,0.5,survival,noun,n,1
7225,0.5,survive,verb,y,1
7226,0.5,survivor,noun,n,1
7227,0.5,susceptible,adj,n,-1
7228,0.5,suspect,adj,n,-1
7229,0.5,suspect,noun,n,-1
7230,0.5,suspicion,adj,n,-1
7231,0.5,suspicion,noun,n,-1
7232,1.0,suspicions,adj,n,-1
7233,1.0,suspicions,noun,n,-1
7234,1.0,suspicious,adj,n,-1
7235,1.0,suspicious,anypos,n,-1
7236,1.0,suspicious,anypos,y,-1
7237,1.0,suspiciously,anypos,n,-1
7238,0.5,sustainability,adj,n,1
7239,0.5,sustainability,noun,n,1
7240,0.5,sustainable,adj,n,1
7241,0.5,sustainable,noun,n,1
7242,0.5,sustained,adj,n,1
7243,1.0,swagger,verb,y,-1
7244,1.0,swamped,anypos,n,-1
7245,1.0,swear,verb,n,-1
7246,1.0,sweeping,adj,n,1
7247,0.5,sweet,adj,n,1
7248,0.5,sweeten,verb,y,1
7249,0.5,sweetheart,noun,n,1
7250,0.5,sweetly,adverb,n,1
7251,0.5,sweetness,noun,n,1
7252,0.5,swift,adj,n,1
7253,0.5,swiftness,noun,n,1
7254,1.0,swindle,verb,y,-1
7255,0.5,swing,adj,n,0
7256,0.5,swing,noun,n,0
7257,1.0,swipe,adj,n,-1
7258,1.0,swipe,noun,n,-1
7259,0.5,swoon,verb,y,-1
7260,1.0,swore,verb,n,-1
7261,1.0,sworn,adj,n,1
7262,1.0,sympathetic,adj,n,-1
7263,1.0,sympathetic,noun,n,-1
7264,1.0,sympathetically,anypos,n,-1
7265,1.0,sympathies,adj,n,-1
7266,1.0,sympathies,noun,n,-1
7267,1.0,sympathize,verb,y,-1
7268,1.0,sympathy,adj,n,-1
7269,1.0,sympathy,noun,n,-1
7270,0.5,symptom,noun,n,-1
7271,0.5,syndrome,adj,n,-1
7272,0.5,syndrome,noun,n,-1
7273,0.5,systematic,adj,n,0
7274,1.0,taboo,adj,n,-1
7275,1.0,taboo,noun,n,-1
7276,1.0,tact,noun,n,1
7277,1.0,taint,verb,y,-1
7278,1.0,tainted,anypos,n,-1
7279,0.5,tale,adj,n,0
7280,0.5,tale,noun,n,0
7281,1.0,talent,adj,n,1
7282,1.0,talent,noun,n,1
7283,1.0,talented,adj,n,1
7284,0.5,tall,adj,n,0
7285,0.5,tamper,verb,y,-1
7286,0.5,tangled,adj,n,-1
7287,0.5,tantalize,verb,y,1
7288,1.0,tantalizing,anypos,n,1
7289,1.0,tantalizingly,anypos,n,1
7290,1.0,tantamount,anypos,n,0
7291,1.0,tantrum,noun,n,-1
7292,0.5,tardy,adj,n,-1
7293,0.5,tarnish,verb,y,-1
7294,0.5,taste,noun,n,1
7295,0.5,taste,verb,y,0
7296,1.0,tattered,anypos,n,-1
7297,1.0,taunt,noun,n,-1
7298,1.0,taunt,verb,y,-1
7299,1.0,taunting,anypos,n,-1
7300,1.0,tauntingly,anypos,n,-1
7301,1.0,taunts,noun,n,-1
7302,1.0,tawdry,adj,n,-1
7303,0.5,tease,verb,y,-1
7304,1.0,teasingly,anypos,n,-1
7305,0.5,taxing,anypos,n,-1
7306,1.0,tedious,adj,n,-1
7307,1.0,tediously,adverb,n,-1
7308,1.0,temerity,noun,n,-1
7309,1.0,temper,noun,n,-1
7310,0.5,temper,verb,y,-1
7311,0.5,temperance,noun,n,1
7312,0.5,temperate,adj,n,1
7313,0.5,tempest,noun,n,-1
7314,1.0,tempt,verb,y,1
7315,1.0,temptation,noun,n,-1
7316,1.0,tempting,anypos,y,1
7317,1.0,temptingly,anypos,y,1
7318,1.0,tenacious,adj,n,1
7319,1.0,tenaciously,anypos,n,1
7320,1.0,tenacity,noun,n,1
7321,0.5,tendency,adj,n,0
7322,0.5,tendency,noun,n,0
7323,0.5,tender,adj,n,1
7324,0.5,tenderly,adverb,n,1
7325,0.5,tenderness,noun,n,1
7326,0.5,tense,adj,n,-1
7327,0.5,tension,adj,n,-1
7328,0.5,tension,noun,n,-1
7329,0.5,tentative,adj,n,-1
7330,0.5,tentatively,adverb,n,-1
7331,0.5,tenuous,adj,n,-1
7332,0.5,tenuously,adverb,n,-1
7333,0.5,tepid,adj,n,-1
7334,1.0,terrible,adj,n,-1
7335,1.0,terrible,anypos,y,-1
7336,1.0,terribleness,noun,n,-1
7337,1.0,terribly,anypos,n,-1
7338,1.0,terrific,adj,n,1
7339,1.0,terrific,anypos,y,1
7340,1.0,terrifically,anypos,n,1
7341,1.0,terrified,adj,n,1
7342,1.0,terrify,verb,y,1
7343,1.0,terrifying,adj,n,1
7344,1.0,terrifying,anypos,n,1
7345,1.0,terrifyingly,anypos,n,1
7346,1.0,terror,noun,n,-1
7347,1.0,terror-genic,adj,n,-1
7348,1.0,terror-genic,noun,n,-1
7349,0.5,terrorism,noun,n,-1
7350,1.0,terrorize,verb,y,-1
7351,1.0,thank,verb,y,1
7352,1.0,thankful,anypos,n,1
7353,1.0,thankfully,anypos,n,1
7354,1.0,thankless,anypos,n,-1
7355,1.0,theoretize,verb,y,0
7356,1.0,therefore,anypos,y,0
7357,1.0,think,verb,y,0
7358,1.0,thinkable,adj,n,1
7359,1.0,thinkable,noun,n,1
7360,1.0,thinking,adj,n,0
7361,1.0,thinking,noun,n,0
7362,1.0,thirst,noun,n,-1
7363,1.0,thirst,verb,y,-1
7364,1.0,thorny,adj,n,-1
7365,1.0,thorny,noun,n,-1
7366,0.5,thorough,adj,n,1
7367,1.0,though,anypos,n,0
7368,0.5,thought,adj,n,0
7369,0.5,thought,noun,n,0
7370,1.0,thoughtful,adj,n,1
7371,1.0,thoughtfully,adverb,n,1
7372,1.0,thoughtfulness,noun,n,1
7373,1.0,thoughtless,adj,n,-1
7374,1.0,thoughtlessly,anypos,n,-1
7375,1.0,thoughtlessness,noun,n,-1
7376,0.5,thrash,verb,y,-1
7377,0.5,threat,adj,n,-1
7378,0.5,threat,noun,n,-1
7379,0.5,threaten,verb,y,-1
7380,0.5,threatening,adj,n,-1
7381,0.5,threatening,noun,n,-1
7382,0.5,threats,adj,n,-1
7383,0.5,threats,noun,n,-1
7384,0.5,thrift,noun,n,1
7385,0.5,thrifty,adj,n,1
7386,1.0,thrill,noun,n,1
7387,1.0,thrill,verb,y,1
7388,1.0,thrilling,anypos,n,1
7389,1.0,thrillingly,anypos,n,1
7390,1.0,thrills,noun,n,1
7391,0.5,thrive,verb,y,1
7392,0.5,thriving,adj,n,1
7393,1.0,throttle,verb,y,-1
7394,0.5,throw,verb,y,-1
7395,0.5,thumb,verb,y,-1
7396,0.5,thumbs,adj,n,-1
7397,0.5,thumbs,noun,n,-1
7398,1.0,thus,anypos,y,0
7399,1.0,thusly,anypos,n,0
7400,1.0,thwart,verb,y,-1
7401,0.5,tickle,verb,y,1
7402,1.0,tidy,adj,n,1
7403,1.0,time-honored,adj,n,1
7404,0.5,timely,adj,n,1
7405,1.0,timid,adj,n,-1
7406,1.0,timidity,noun,n,-1
7407,1.0,timidly,adverb,n,-1
7408,1.0,timidness,noun,n,-1
7409,1.0,tingle,verb,y,1
7410,1.0,tint,verb,y,0
7411,0.5,tiny,adj,n,-1
7412,0.5,tire,verb,y,-1
7413,1.0,tired,adj,n,-1
7414,1.0,tiresome,adj,n,-1
7415,1.0,tiring,adj,n,-1
7416,1.0,tiring,noun,n,-1
7417,1.0,tiringly,anypos,n,-1
7418,0.5,titillate,verb,y,1
7419,1.0,titillating,anypos,n,1
7420,1.0,titillatingly,anypos,n,1
7421,1.0,toast,verb,y,1
7422,1.0,togetherness,noun,n,1
7423,1.0,toil,verb,y,-1
7424,1.0,tolerable,adj,n,1
7425,1.0,tolerably,adverb,n,1
7426,1.0,tolerance,adj,n,1
7427,1.0,tolerance,noun,n,1
7428,0.5,tolerant,adj,n,1
7429,1.0,tolerantly,anypos,n,1
7430,0.5,tolerate,verb,y,1
7431,0.5,toleration,noun,n,1
7432,0.5,toll,adj,n,-1
7433,0.5,toll,noun,n,-1
7434,0.5,too,anypos,y,-1
7435,0.5,top,adj,n,1
7436,0.5,topple,verb,y,-1
7437,1.0,torment,noun,n,-1
7438,1.0,torment,verb,y,-1
7439,1.0,tormented,adj,n,-1
7440,1.0,torrent,noun,n,-1
7441,1.0,torrid,anypos,n,1
7442,1.0,torridly,anypos,n,1
7443,0.5,torture,noun,n,-1
7444,0.5,torture,verb,y,-1
7445,0.5,tortured,adj,n,-1
7446,1.0,tortuous,adj,n,-1
7447,1.0,torturous,adj,n,-1
7448,1.0,torturously,anypos,n,-1
7449,0.5,totalitarian,adj,n,-1
7450,0.5,tradition,noun,n,1
7451,0.5,traditional,adj,n,1
7452,0.5,touch,verb,y,0
7453,1.0,touches,adj,n,0
7454,1.0,touches,noun,n,0
7455,1.0,touchy,adj,n,-1
7456,1.0,toughness,adj,n,-1
7457,1.0,toughness,noun,n,-1
7458,0.5,toxic,adj,n,-1
7459,1.0,traduce,verb,y,-1
7460,0.5,tragedy,adj,n,-1
7461,0.5,tragedy,noun,n,-1
7462,1.0,tragic,adj,n,-1
7463,1.0,tragically,anypos,n,-1
7464,1.0,traitor,noun,n,-1
7465,1.0,traitorous,adj,n,-1
7466,1.0,traitorously,adj,n,-1
7467,1.0,traitorously,anypos,n,-1
7468,1.0,tramp,noun,n,-1
7469,1.0,trample,verb,y,-1
7470,1.0,tranquil,adj,n,1
7471,1.0,tranquility,adj,n,1
7472,1.0,tranquility,noun,n,1
7473,0.5,transgress,verb,y,-1
7474,0.5,transgression,noun,n,-1
7475,0.5,transparency,adj,n,0
7476,0.5,transparency,noun,n,0
7477,0.5,transparent,adj,n,0
7478,0.5,transparent,noun,n,0
7479,0.5,transport,verb,y,0
7480,1.0,trauma,adj,n,-1
7481,1.0,trauma,noun,n,-1
7482,1.0,traumatic,adj,n,-1
7483,1.0,traumatic,anypos,n,-1
7484,1.0,traumatically,anypos,n,-1
7485,1.0,traumatize,verb,y,-1
7486,1.0,traumatized,adj,n,-1
7487,1.0,travesties,noun,n,-1
7488,1.0,travesty,noun,n,-1
7489,1.0,travesty,verb,y,-1
7490,0.5,treacherous,adj,n,-1
7491,0.5,treacherously,adverb,n,-1
7492,1.0,treachery,noun,n,-1
7493,1.0,treason,noun,n,-1
7494,1.0,treasonous,adj,n,-1
7495,1.0,treasure,verb,y,1
7496,0.5,treat,noun,n,1
7497,1.0,tremendous,anypos,n,1
7498,1.0,tremendously,anypos,y,1
7499,1.0,trendy,adj,n,1
7500,1.0,trepidation,noun,n,1
7501,0.5,trial,noun,n,-1
7502,1.0,tribute,noun,n,1
7503,1.0,trick,adj,n,-1
7504,1.0,trick,noun,n,-1
7505,1.0,tricky,adj,n,-1
7506,1.0,tricky,noun,n,-1
7507,1.0,trickery,noun,n,-1
7508,0.5,trim,adj,n,1
7509,1.0,triumph,noun,n,1
7510,1.0,triumph,verb,y,1
7511,1.0,triumphal,adj,n,1
7512,1.0,triumphant,adj,n,1
7513,1.0,triumphant,verb,y,1
7514,1.0,triumphantly,anypos,n,1
7515,1.0,trivial,adj,n,-1
7516,1.0,trivial,noun,n,-1
7517,1.0,trivialize,verb,y,-1
7518,1.0,trivially,anypos,n,-1
7519,0.5,trouble,adj,n,-1
7520,1.0,trouble,anypos,y,-1
7521,0.5,trouble,noun,n,-1
7522,0.5,trouble,verb,y,-1
7523,1.0,troublemaker,adj,n,-1
7524,1.0,troublemaker,noun,n,-1
7525,1.0,troublesome,adj,n,-1
7526,1.0,troublesome,anypos,n,-1
7527,1.0,troublesomely,anypos,n,-1
7528,1.0,troubling,anypos,y,-1
7529,1.0,troublingly,anypos,y,-1
7530,0.5,truant,adj,n,-1
7531,1.0,truculent,adj,n,1
7532,1.0,truculently,anypos,n,1
7533,1.0,true,anypos,n,1
7534,1.0,truly,anypos,n,1
7535,1.0,trump,verb,y,1
7536,1.0,trumpet,verb,y,1
7537,0.5,trust,adj,n,1
7538,0.5,trust,noun,n,1
7539,0.5,trust,verb,y,1
7540,1.0,trusting,anypos,n,1
7541,1.0,trustingly,anypos,n,1
7542,1.0,trustworthiness,noun,n,1
7543,1.0,trustworthy,adj,n,1
7544,1.0,truth,anypos,y,1
7545,1.0,truthful,adj,n,1
7546,1.0,truthfully,adverb,n,1
7547,1.0,truthfulness,noun,n,1
7548,0.5,try,verb,y,-1
7549,0.5,trying,adj,n,-1
7550,0.5,tumultuous,adj,n,-1
7551,0.5,turbulent,adj,n,-1
7552,1.0,turmoil,noun,n,-1
7553,1.0,twinkly,anypos,y,1
7554,1.0,twist,noun,n,-1
7555,1.0,twist,verb,y,-1
7556,1.0,twisted,adj,n,-1
7557,0.5,twists,adj,n,-1
7558,0.5,twists,noun,n,-1
7559,1.0,tyrannical,adj,n,-1
7560,1.0,tyrannically,anypos,n,-1
7561,1.0,tyranny,noun,n,-1
7562,1.0,tyrant,noun,n,-1
7563,1.0,ugh,anypos,y,-1
7564,1.0,ugliness,adj,n,-1
7565,1.0,ugliness,noun,n,-1
7566,1.0,ugly,adj,n,-1
7567,1.0,ulterior,adj,n,-1
7568,1.0,ultimate,anypos,n,1
7569,1.0,ultimately,anypos,n,1
7570,1.0,ultimatum,noun,n,-1
7571,1.0,ultimatums,adj,n,-1
7572,1.0,ultimatums,noun,n,-1
7573,1.0,ultra,adj,n,1
7574,1.0,ultra-hardline,adj,n,-1
7575,1.0,ultra-hardline,noun,n,-1
7576,1.0,unabashed,adj,n,1
7577,1.0,unabashedly,anypos,n,1
7578,0.5,unable,adj,n,-1
7579,1.0,unacceptable,adj,n,-1
7580,1.0,unacceptablely,anypos,n,-1
7581,0.5,unaccustomed,adj,n,-1
7582,1.0,unanimous,adj,n,1
7583,1.0,unassailable,adj,n,1
7584,1.0,unassailable,noun,n,1
7585,1.0,unattractive,adj,n,-1
7586,0.5,unaudited,adj,n,0
7587,0.5,unauthentic,adj,n,-1
7588,0.5,unavailable,adj,n,-1
7589,0.5,unavoidable,adj,n,-1
7590,0.5,unavoidably,adverb,n,-1
7591,0.5,unbiased,adj,n,1
7592,1.0,unbearable,adj,n,-1
7593,1.0,unbearablely,adverb,n,-1
7594,1.0,unbelievable,anypos,n,-1
7595,1.0,unbelievably,anypos,n,-1
7596,1.0,unbosom,verb,y,1
7597,0.5,unbound,adj,n,1
7598,0.5,unbroken,adj,n,1
7599,0.5,uncertain,adj,n,-1
7600,1.0,uncivil,adj,n,-1
7601,1.0,uncivilized,adj,n,-1
7602,1.0,uncivilized,noun,n,-1
7603,1.0,unclean,adj,n,-1
7604,0.5,unclear,adj,n,-1
7605,0.5,uncollectible,adj,n,-1
7606,0.5,uncomfortable,adj,n,-1
7607,1.0,uncommon,adj,n,1
7608,1.0,uncommonly,anypos,n,1
7609,0.5,uncompetitive,adj,n,-1
7610,1.0,uncompromising,adj,n,-1
7611,1.0,uncompromisingly,anypos,n,-1
7612,1.0,unconcerned,adj,n,1
7613,0.5,unconditional,adj,n,1
7614,0.5,unconfirmed,adj,n,-1
7615,0.5,unconstitutional,adj,n,-1
7616,0.5,uncontrolled,adj,n,-1
7617,0.5,unconventional,adj,n,1
7618,1.0,unconvincing,adj,n,-1
7619,1.0,unconvincingly,anypos,n,-1
7620,1.0,uncouth,adj,n,-1
7621,1.0,undaunted,adj,n,1
7622,0.5,undecided,adj,n,-1
7623,0.5,undefined,adj,n,-1
7624,1.0,undependability,noun,n,-1
7625,1.0,undependable,adj,n,-1
7626,1.0,underdog,adj,n,-1
7627,1.0,underdog,noun,n,-1
7628,1.0,underestimate,verb,y,-1
7629,1.0,underlings,adj,n,-1
7630,1.0,underlings,noun,n,-1
7631,1.0,undermine,verb,y,-1
7632,0.5,underpaid,adj,n,-1
7633,1.0,understand,verb,y,1
7634,1.0,understandable,adj,n,1
7635,0.5,understanding,adj,n,1
7636,0.5,understanding,noun,n,1
7637,1.0,understood,verb,n,1
7638,1.0,understate,verb,y,1
7639,1.0,understated,anypos,n,1
7640,1.0,understatedly,anypos,n,1
7641,1.0,undesirable,adj,n,-1
7642,0.5,undetermined,adj,n,-1
7643,0.5,undid,verb,n,-1
7644,1.0,undignified,adj,n,-1
7645,1.0,undisputable,anypos,n,1
7646,1.0,undisputably,anypos,n,1
7647,0.5,undisputed,adj,n,1
7648,0.5,undo,verb,n,-1
7649,0.5,undocumented,adj,n,-1
7650,0.5,undone,verb,n,-1
7651,1.0,undoubted,adj,n,1
7652,1.0,undoubtedly,adverb,n,1
7653,1.0,undue,adj,n,-1
7654,1.0,unease,adj,n,-1
7655,1.0,unease,noun,n,-1
7656,1.0,uneasily,anypos,n,-1
7657,1.0,uneasiness,adj,n,-1
7658,1.0,uneasiness,noun,n,-1
7659,1.0,uneasy,adj,n,-1
7660,0.5,uneconomical,adj,n,-1
7661,0.5,unencumbered,adj,n,1
7662,1.0,unequal,anypos,y,-1
7663,1.0,unequivocal,anypos,n,1
7664,1.0,unequivocal,anypos,y,1
7665,1.0,unequivocally,anypos,y,1
7666,1.0,unethical,adj,n,-1
7667,0.5,uneven,adj,n,-1
7668,0.5,uneventful,adj,n,-1
7669,0.5,unexpected,adj,n,-1
7670,1.0,unexpectedly,anypos,y,-1
7671,0.5,unexplained,adj,n,-1
7672,1.0,unfair,adj,n,-1
7673,1.0,unfairly,adverb,n,-1
7674,1.0,unfaithful,adj,n,-1
7675,1.0,unfaithfully,adverb,n,-1
7676,0.5,unfamiliar,anypos,n,-1
7677,1.0,unfavorable,anypos,n,-1
7678,1.0,unfazed,anypos,n,1
7679,1.0,unfeeling,adj,n,-1
